Iteration,Timestamp,State,Action,Operator,Reward,QValueBefore,QValueAfter,Epsilon,BestObjective,CurrentObjective,QTableSize,AvgQValue,MaxQValue,MinQValue
1365,2025-12-07 22:13:57.064,14,4,oropt,0.163163,2.078401,2.202160,0.505519,25466.25,27349.46,26,0.629134,3.503142,-0.436560
1366,2025-12-07 22:13:57.164,14,1,insert,0.002304,3.503142,3.468341,0.505266,25466.25,27348.83,26,0.627795,3.468341,-0.436560
1367,2025-12-07 22:13:57.346,14,0,swap,0.120001,2.574322,2.641040,0.505013,25466.25,27316.01,26,0.630361,3.468341,-0.436560
1368,2025-12-07 22:13:57.531,14,1,insert,0.394268,3.468341,3.473085,0.504761,25466.25,27208.32,26,0.630544,3.473085,-0.436560
1369,2025-12-07 22:13:57.654,14,0,swap,0.187577,2.641040,2.708272,0.504508,25466.25,27157.28,26,0.633130,3.473085,-0.436560
1370,2025-12-07 22:13:57.787,14,1,insert,0.341211,3.473085,3.472475,0.504256,25466.25,27064.62,26,0.633106,3.472475,-0.436560
1371,2025-12-07 22:13:57.978,14,1,insert,0.058792,3.472475,3.443629,0.504004,25466.25,27048.70,26,0.631997,3.443629,-0.436560
1372,2025-12-07 22:13:58.138,14,4,oropt,0.041241,2.202160,2.295995,0.503752,25466.25,27037.55,26,0.635606,3.443629,-0.436560
1373,2025-12-07 22:13:58.347,14,1,insert,0.030137,3.443629,3.412207,0.503500,25466.25,27029.40,26,0.634397,3.412207,-0.436560
1374,2025-12-07 22:13:58.517,14,0,swap,0.023185,2.708272,2.746862,0.503248,25466.25,27023.13,26,0.635881,3.412207,-0.436560
1375,2025-12-07 22:13:58.773,14,0,swap,0.256428,2.746862,2.804917,0.502997,25466.25,26953.84,26,0.638114,3.412207,-0.436560
1376,2025-12-07 22:13:58.966,14,1,insert,0.239426,3.412207,3.402027,0.502745,25466.25,26889.30,26,0.637723,3.402027,-0.436560
1377,2025-12-07 22:13:59.167,14,1,insert,0.153608,3.402027,3.383368,0.502494,25466.25,26848.00,26,0.637005,3.383368,-0.436560
1378,2025-12-07 22:13:59.287,14,1,insert,0.001091,3.383368,3.349643,0.502243,25466.25,26847.71,26,0.635708,3.349643,-0.436560
1379,2025-12-07 22:13:59.392,14,1,insert,0.000000,3.349643,3.316147,0.501991,25466.25,26847.71,26,0.634420,3.316147,-0.436560
1380,2025-12-07 22:13:59.545,14,1,insert,0.000000,3.316147,3.282985,0.501740,25466.25,26847.71,26,0.633144,3.282985,-0.436560
1381,2025-12-07 22:13:59.715,14,2,invert,0.000000,2.633323,2.665460,0.501490,25466.25,26847.71,26,0.634380,3.282985,-0.436560
1382,2025-12-07 22:13:59.890,14,5,cross,-0.095203,-0.436560,-0.106955,0.501239,25466.25,26873.27,26,0.647057,3.282985,-0.106955
1383,2025-12-07 22:14:00.095,14,1,insert,0.339067,3.282985,3.284062,0.500988,25466.25,26782.15,26,0.647099,3.284062,-0.106955
1384,2025-12-07 22:14:00.216,14,4,oropt,0.183901,2.295995,2.380351,0.500738,25466.25,26732.90,26,0.650343,3.284062,-0.106955
1385,2025-12-07 22:14:00.426,14,1,insert,0.142009,3.284062,3.265422,0.500487,25466.25,26694.93,26,0.649626,3.265422,-0.106955
1386,2025-12-07 22:14:00.610,14,0,swap,0.000000,2.804917,2.818313,0.500237,25466.25,26694.93,26,0.650142,3.265422,-0.106955
1387,2025-12-07 22:14:00.842,14,1,insert,0.192667,3.265422,3.252035,0.499987,25466.25,26643.50,26,0.649627,3.252035,-0.106955
1388,2025-12-07 22:14:01.018,14,1,insert,0.066719,3.252035,3.226186,0.499737,25466.25,26625.72,26,0.648633,3.226186,-0.106955
1389,2025-12-07 22:14:01.183,14,1,insert,0.076820,3.226186,3.201607,0.499487,25466.25,26605.27,26,0.647687,3.201607,-0.106955
1390,2025-12-07 22:14:01.330,14,1,insert,0.000000,3.201607,3.169591,0.499237,25466.25,26605.27,26,0.646456,3.169591,-0.106955
1391,2025-12-07 22:14:01.480,14,1,insert,0.000000,3.169591,3.137895,0.498988,25466.25,26605.27,26,0.645237,3.137895,-0.106955
1392,2025-12-07 22:14:01.571,14,1,insert,0.000000,3.137895,3.106516,0.498738,25466.25,26605.27,26,0.644030,3.106516,-0.106955
1393,2025-12-07 22:14:01.704,14,1,insert,0.000000,3.106516,3.075450,0.498489,25466.25,26605.27,26,0.642835,3.075450,-0.106955
1394,2025-12-07 22:14:01.851,14,1,insert,0.000000,3.075450,3.044696,0.498240,25466.25,26605.27,26,0.641652,3.044696,-0.106955
1395,2025-12-07 22:14:02.047,14,1,insert,0.000000,3.044696,3.014249,0.497990,25466.25,26605.27,26,0.640481,3.014249,-0.106955
1396,2025-12-07 22:14:02.234,14,1,insert,0.000000,3.014249,2.984107,0.497741,25466.25,26605.27,26,0.639322,2.984107,-0.106955
1397,2025-12-07 22:14:02.430,14,1,insert,0.000000,2.984107,2.954265,0.497493,25466.25,26605.27,26,0.638174,2.954265,-0.106955
1398,2025-12-07 22:14:02.624,14,1,insert,0.000000,2.954265,2.924723,0.497244,25466.25,26605.27,26,0.637038,2.924723,-0.106955
1399,2025-12-07 22:14:02.798,14,5,cross,0.000000,-0.106955,0.166965,0.496995,25466.25,26605.27,26,0.647573,2.924723,0.002188
1400,2025-12-07 22:14:02.986,14,1,insert,0.298962,2.924723,2.925372,0.496747,25466.25,26525.73,26,0.647598,2.925372,0.002188
1401,2025-12-07 22:14:03.138,14,1,insert,0.000000,2.925372,2.896118,0.496498,25466.25,26525.73,26,0.646473,2.896118,0.002188
1402,2025-12-07 22:14:03.349,14,3,2opt,0.000000,2.631265,2.628789,0.496250,25466.25,26525.73,26,0.646378,2.896118,0.002188
1403,2025-12-07 22:14:03.508,14,5,cross,-0.138539,0.166965,0.397066,0.496002,25466.25,26562.48,26,0.655228,2.896118,0.002188
1404,2025-12-07 22:14:03.717,14,1,insert,0.143787,2.896118,2.881536,0.495754,25466.25,26524.29,26,0.654667,2.881536,0.002188
1405,2025-12-07 22:14:03.869,14,1,insert,0.000000,2.881536,2.852720,0.495506,25466.25,26524.29,26,0.653559,2.852720,0.002188
1406,2025-12-07 22:14:04.000,14,1,insert,0.000000,2.852720,2.824193,0.495258,25466.25,26524.29,26,0.652461,2.824193,0.002188
1407,2025-12-07 22:14:04.184,14,1,insert,0.000000,2.824193,2.795951,0.495011,25466.25,26524.29,26,0.651375,2.818313,0.002188
1408,2025-12-07 22:14:04.381,14,0,swap,0.000000,2.818313,2.790130,0.494763,25466.25,26524.29,26,0.650291,2.795951,0.002188
1409,2025-12-07 22:14:04.540,14,1,insert,0.062625,2.795951,2.774254,0.494516,25466.25,26507.67,26,0.649457,2.790130,0.002188
1410,2025-12-07 22:14:04.757,14,2,invert,0.000000,2.665460,2.650025,0.494269,25466.25,26507.67,26,0.648863,2.790130,0.002188
1411,2025-12-07 22:14:04.865,14,0,swap,0.000000,2.790130,2.762229,0.494021,25466.25,26507.67,26,0.647790,2.774254,0.002188
1412,2025-12-07 22:14:05.027,14,1,insert,0.050408,2.774254,2.751552,0.493774,25466.25,26494.31,26,0.646917,2.762229,0.002188
1413,2025-12-07 22:14:05.202,14,2,invert,0.000000,2.650025,2.633623,0.493528,25466.25,26494.31,26,0.646286,2.762229,0.002188
1414,2025-12-07 22:14:05.391,14,5,cross,-0.367151,0.397066,0.569245,0.493281,25466.25,26591.59,26,0.652908,2.762229,0.002188
1415,2025-12-07 22:14:05.542,14,0,swap,0.138021,2.762229,2.748408,0.493034,25466.25,26554.88,26,0.652377,2.751552,0.002188
1416,2025-12-07 22:14:05.722,14,1,insert,0.723201,2.751552,2.796357,0.492788,25466.25,26362.84,26,0.654100,2.796357,0.002188
1417,2025-12-07 22:14:05.925,14,0,swap,0.214761,2.748408,2.746716,0.492541,25466.25,26306.22,26,0.654035,2.796357,0.002188
1418,2025-12-07 22:14:06.055,14,1,insert,0.074535,2.796357,2.775847,0.492295,25466.25,26286.61,26,0.653246,2.775847,0.002188
1419,2025-12-07 22:14:06.202,14,1,insert,0.010842,2.775847,2.749173,0.492049,25466.25,26283.76,26,0.652220,2.749173,0.002188
1420,2025-12-07 22:14:06.349,14,4,oropt,0.010783,2.380351,2.390820,0.491803,25466.25,26280.93,26,0.652623,2.749173,0.002188
1421,2025-12-07 22:14:06.442,14,1,insert,0.070992,2.749173,2.728780,0.491557,25466.25,26262.27,26,0.651838,2.746716,0.002188
1422,2025-12-07 22:14:06.612,14,3,2opt,0.000000,2.628789,2.613114,0.491311,25466.25,26262.27,26,0.651236,2.746716,0.002188
1423,2025-12-07 22:14:06.782,14,2,invert,0.000000,2.633623,2.617466,0.491065,25466.25,26262.27,26,0.650614,2.746716,0.002188
1424,2025-12-07 22:14:06.992,14,5,cross,0.000000,0.569245,0.759525,0.490820,25466.25,26262.27,26,0.657933,2.746716,0.002188
1425,2025-12-07 22:14:07.184,14,0,swap,0.228300,2.746716,2.742079,0.490575,25466.25,26202.32,26,0.657754,2.742079,0.002188
1426,2025-12-07 22:14:07.383,14,0,swap,0.031313,2.742079,2.717789,0.490329,25466.25,26194.11,26,0.656820,2.728780,0.002188
1427,2025-12-07 22:14:07.558,14,0,swap,0.030261,2.717789,2.694627,0.490084,25466.25,26186.19,26,0.655929,2.728780,0.002188
1428,2025-12-07 22:14:07.751,14,1,insert,0.022643,2.728780,2.703757,0.489839,25466.25,26180.26,26,0.654967,2.703757,0.002188
1429,2025-12-07 22:14:07.899,14,3,2opt,0.000000,2.613114,2.595141,0.489594,25466.25,26180.26,26,0.654275,2.703757,0.002188
1430,2025-12-07 22:14:08.076,14,2,invert,0.000000,2.617466,2.599057,0.489349,25466.25,26180.26,26,0.653567,2.703757,0.002188
1431,2025-12-07 22:14:08.253,14,1,insert,0.000000,2.703757,2.676719,0.489105,25466.25,26180.26,26,0.652528,2.694627,0.002188
1432,2025-12-07 22:14:08.360,14,1,insert,0.000000,2.676719,2.651563,0.488860,25466.25,26180.26,26,0.651560,2.694627,0.002188
1433,2025-12-07 22:14:08.535,14,0,swap,0.000000,2.694627,2.667680,0.488616,25466.25,26180.26,26,0.650524,2.667680,0.002188
1434,2025-12-07 22:14:08.706,14,2,invert,0.015807,2.599057,2.580823,0.488371,25466.25,26176.12,26,0.649822,2.667680,0.002188
1435,2025-12-07 22:14:08.878,14,0,swap,0.000000,2.667680,2.641004,0.488127,25466.25,26176.12,26,0.648796,2.651563,0.002188
1436,2025-12-07 22:14:09.010,14,5,cross,0.008188,0.759525,0.923032,0.487883,25466.25,26173.97,26,0.655085,2.651563,0.002188
1437,2025-12-07 22:14:09.184,14,3,2opt,0.106195,2.595141,2.584887,0.487639,25466.25,26146.18,26,0.654691,2.651563,0.002188
1438,2025-12-07 22:14:09.350,14,1,insert,-0.627180,2.651563,2.562330,0.487395,25466.25,26310.16,26,0.651259,2.641004,0.002188
1439,2025-12-07 22:14:09.522,14,4,oropt,0.013263,2.390820,2.390755,0.487152,25466.25,26306.67,26,0.651256,2.641004,0.002188
1440,2025-12-07 22:14:09.699,14,0,swap,0.623354,2.641004,2.676929,0.486908,25466.25,26142.69,26,0.652638,2.676929,0.002188
1441,2025-12-07 22:14:09.865,14,0,swap,0.008840,2.676929,2.651044,0.486665,25466.25,26140.38,26,0.651642,2.651044,0.002188
1442,2025-12-07 22:14:10.055,14,0,swap,0.000000,2.651044,2.624533,0.486421,25466.25,26140.38,26,0.650623,2.624533,0.002188
1443,2025-12-07 22:14:10.232,14,0,swap,0.000000,2.624533,2.598288,0.486178,25466.25,26140.38,26,0.649613,2.598288,0.002188
1444,2025-12-07 22:14:10.387,14,0,swap,0.000000,2.598288,2.572305,0.485935,25466.25,26140.38,26,0.648614,2.584887,0.002188
1445,2025-12-07 22:14:10.546,14,3,2opt,0.000000,2.584887,2.559038,0.485692,25466.25,26140.38,26,0.647620,2.580823,0.002188
1446,2025-12-07 22:14:10.635,14,4,oropt,0.000000,2.390755,2.383953,0.485449,25466.25,26140.38,26,0.647358,2.580823,0.002188
1447,2025-12-07 22:14:10.801,14,2,invert,0.000000,2.580823,2.555015,0.485206,25466.25,26140.38,26,0.646365,2.572305,0.002188
1448,2025-12-07 22:14:10.994,14,0,swap,0.000000,2.572305,2.546582,0.484964,25466.25,26140.38,26,0.645376,2.562330,0.002188
1449,2025-12-07 22:14:11.153,14,1,insert,0.000000,2.562330,2.536707,0.484721,25466.25,26140.38,26,0.644391,2.559038,0.002188
1450,2025-12-07 22:14:11.329,14,5,cross,0.000000,0.923032,1.061042,0.484479,25466.25,26140.38,26,0.649699,2.559038,0.002188
1451,2025-12-07 22:14:11.542,14,3,2opt,0.087101,2.559038,2.542158,0.484237,25466.25,26117.61,26,0.649049,2.555015,0.002188
1452,2025-12-07 22:14:11.733,14,3,2opt,0.059745,2.542158,2.523868,0.483995,25466.25,26102.01,26,0.648346,2.555015,0.002188
1453,2025-12-07 22:14:11.847,14,5,cross,0.000000,1.061042,1.184889,0.483753,25466.25,26102.01,26,0.653109,2.555015,0.002188
1454,2025-12-07 22:14:12.018,14,2,invert,0.035775,2.555015,2.533042,0.483511,25466.25,26092.67,26,0.652264,2.546582,0.002188
1455,2025-12-07 22:14:12.182,14,2,invert,0.000000,2.533042,2.508930,0.483269,25466.25,26092.67,26,0.651337,2.546582,0.002188
1456,2025-12-07 22:14:12.326,14,0,swap,0.000000,2.546582,2.521116,0.483027,25466.25,26092.67,26,0.650357,2.536707,0.002188
1457,2025-12-07 22:14:12.476,14,1,insert,0.000000,2.536707,2.511339,0.482786,25466.25,26092.67,26,0.649382,2.523868,0.002188
1458,2025-12-07 22:14:12.640,14,3,2opt,0.000000,2.523868,2.498629,0.482544,25466.25,26092.67,26,0.648411,2.521116,0.002188
1459,2025-12-07 22:14:12.780,14,3,2opt,0.000000,2.498629,2.475667,0.482303,25466.25,26092.67,26,0.647528,2.521116,0.002188
1460,2025-12-07 22:14:12.928,14,3,2opt,0.000000,2.475667,2.455001,0.482062,25466.25,26092.67,26,0.646733,2.521116,0.002188
1461,2025-12-07 22:14:13.090,14,4,oropt,0.000000,2.383953,2.372458,0.481821,25466.25,26092.67,26,0.646291,2.521116,0.002188
1462,2025-12-07 22:14:13.272,14,3,2opt,0.140838,2.455001,2.450485,0.481580,25466.25,26055.92,26,0.646117,2.521116,0.002188
1463,2025-12-07 22:14:13.400,14,3,2opt,0.000000,2.450485,2.432337,0.481339,25466.25,26055.92,26,0.645419,2.521116,0.002188
1464,2025-12-07 22:14:13.529,14,1,insert,0.000000,2.511339,2.487106,0.481099,25466.25,26055.92,26,0.644487,2.521116,0.002188
1465,2025-12-07 22:14:13.694,14,3,2opt,0.000000,2.432337,2.416004,0.480858,25466.25,26055.92,26,0.643859,2.521116,0.002188
1466,2025-12-07 22:14:13.842,14,2,invert,0.000000,2.508930,2.484938,0.480618,25466.25,26055.92,26,0.642936,2.521116,0.002188
1467,2025-12-07 22:14:13.979,14,2,invert,-0.141036,2.484938,2.449241,0.480377,25466.25,26092.67,26,0.641563,2.521116,0.002188
1468,2025-12-07 22:14:14.058,14,5,cross,0.000000,1.184889,1.293301,0.480137,25466.25,26092.67,26,0.645733,2.521116,0.002188
1469,2025-12-07 22:14:14.146,14,1,insert,0.000000,2.487106,2.465296,0.479897,25466.25,26092.67,26,0.644894,2.521116,0.002188
1470,2025-12-07 22:14:14.237,14,0,swap,0.000000,2.521116,2.495905,0.479657,25466.25,26092.67,26,0.643924,2.495905,0.002188
1471,2025-12-07 22:14:14.332,14,2,invert,0.000000,2.449241,2.428948,0.479417,25466.25,26092.67,26,0.643144,2.495905,0.002188
1472,2025-12-07 22:14:14.438,14,0,swap,0.000000,2.495905,2.470946,0.479178,25466.25,26092.67,26,0.642184,2.470946,0.002188
1473,2025-12-07 22:14:14.547,14,0,swap,0.000000,2.470946,2.446236,0.478938,25466.25,26092.67,26,0.641233,2.465296,0.002188
1474,2025-12-07 22:14:14.686,14,1,insert,0.000000,2.465296,2.440643,0.478699,25466.25,26092.67,26,0.640285,2.446236,0.002188
1475,2025-12-07 22:14:14.863,14,0,swap,0.000000,2.446236,2.421774,0.478459,25466.25,26092.67,26,0.639344,2.440643,0.002188
1476,2025-12-07 22:14:15.050,14,3,2opt,0.000000,2.416004,2.394061,0.478220,25466.25,26092.67,26,0.638500,2.440643,0.002188
1477,2025-12-07 22:14:15.223,14,1,insert,0.000000,2.440643,2.416236,0.477981,25466.25,26092.67,26,0.637562,2.428948,0.002188
1478,2025-12-07 22:14:15.361,14,2,invert,0.000000,2.428948,2.404659,0.477742,25466.25,26092.67,26,0.636628,2.421774,0.002188
1479,2025-12-07 22:14:15.520,14,4,oropt,0.000000,2.372458,2.353172,0.477503,25466.25,26092.67,26,0.635886,2.421774,0.002188
1480,2025-12-07 22:14:15.681,14,3,2opt,0.000000,2.394061,2.372615,0.477264,25466.25,26092.67,26,0.635061,2.421774,0.002188
1481,2025-12-07 22:14:15.875,14,0,swap,0.000000,2.421774,2.397556,0.477026,25466.25,26092.67,26,0.634129,2.416236,0.002188
1482,2025-12-07 22:14:16.017,14,1,insert,0.000000,2.416236,2.392074,0.476787,25466.25,26092.67,26,0.633200,2.404659,0.002188
1483,2025-12-07 22:14:16.166,14,3,2opt,0.000000,2.372615,2.351772,0.476549,25466.25,26092.67,26,0.632399,2.404659,0.002188
1484,2025-12-07 22:14:16.335,14,5,cross,0.000000,1.293301,1.380390,0.476310,25466.25,26092.67,26,0.635748,2.404659,0.002188
1485,2025-12-07 22:14:16.524,14,3,2opt,0.000000,2.351772,2.333014,0.476072,25466.25,26092.67,26,0.635027,2.404659,0.002188
1486,2025-12-07 22:14:16.665,14,0,swap,0.000000,2.397556,2.374220,0.475834,25466.25,26092.67,26,0.634129,2.404659,0.002188
1487,2025-12-07 22:14:16.868,14,2,invert,0.000000,2.404659,2.380612,0.475596,25466.25,26092.67,26,0.633204,2.392074,0.002188
1488,2025-12-07 22:14:17.060,14,1,insert,0.000000,2.392074,2.368153,0.475359,25466.25,26092.67,26,0.632284,2.380612,0.002188
1489,2025-12-07 22:14:17.257,14,2,invert,0.000000,2.380612,2.356806,0.475121,25466.25,26092.67,26,0.631369,2.374220,0.002188
1490,2025-12-07 22:14:17.415,14,0,swap,0.000000,2.374220,2.350478,0.474883,25466.25,26092.67,26,0.630455,2.368153,0.002188
1491,2025-12-07 22:14:17.631,14,1,insert,0.000000,2.368153,2.344472,0.474646,25466.25,26092.67,26,0.629545,2.356806,0.002188
1492,2025-12-07 22:14:17.809,14,5,cross,0.000000,1.380390,1.454463,0.474409,25466.25,26092.67,26,0.632394,2.356806,0.002188
1493,2025-12-07 22:14:17.969,14,1,insert,0.000000,2.344472,2.322137,0.474171,25466.25,26092.67,26,0.631535,2.356806,0.002188
1494,2025-12-07 22:14:18.148,14,2,invert,0.000000,2.356806,2.333238,0.473934,25466.25,26092.67,26,0.630628,2.353172,0.002188
1495,2025-12-07 22:14:18.318,14,3,2opt,0.000000,2.333014,2.311499,0.473697,25466.25,26092.67,26,0.629801,2.353172,0.002188
1496,2025-12-07 22:14:18.485,14,5,cross,0.000000,1.454463,1.520803,0.473460,25466.25,26092.67,26,0.632352,2.353172,0.002188
1497,2025-12-07 22:14:18.615,14,4,oropt,0.000000,2.353172,2.329640,0.473224,25466.25,26092.67,26,0.631447,2.350478,0.002188
1498,2025-12-07 22:14:18.816,14,0,swap,0.000000,2.350478,2.326973,0.472987,25466.25,26092.67,26,0.630543,2.333238,0.002188
1499,2025-12-07 22:14:19.006,14,2,invert,0.000000,2.333238,2.309906,0.472751,25466.25,26092.67,26,0.629646,2.329640,0.002188
1500,2025-12-07 22:14:19.202,14,4,oropt,0.000000,2.329640,2.306344,0.472514,25466.25,26092.67,26,0.628750,2.326973,0.002188
1501,2025-12-07 22:14:19.377,14,5,cross,0.000000,1.520803,1.578150,0.472278,25466.25,26092.67,26,0.630955,2.326973,0.002188
1502,2025-12-07 22:14:19.575,14,5,cross,0.000000,1.578150,1.629762,0.472042,25466.25,26092.67,26,0.632940,2.326973,0.002188
1503,2025-12-07 22:14:19.788,14,1,insert,0.000000,2.322137,2.299351,0.471806,25466.25,26092.67,26,0.632064,2.326973,0.002188
1504,2025-12-07 22:14:20.003,14,1,insert,0.000000,2.299351,2.278843,0.471570,25466.25,26092.67,26,0.631275,2.326973,0.002188
1505,2025-12-07 22:14:20.196,14,3,2opt,0.000000,2.311499,2.289776,0.471334,25466.25,26092.67,26,0.630440,2.326973,0.002188
1506,2025-12-07 22:14:20.375,14,4,oropt,0.000000,2.306344,2.285137,0.471098,25466.25,26092.67,26,0.629624,2.326973,0.002188
1507,2025-12-07 22:14:20.517,14,1,insert,-54.818164,2.278843,-3.221430,0.470863,25466.25,40396.19,26,0.418075,2.326973,-3.221430
1508,2025-12-07 22:14:20.724,14,0,swap,1.669947,2.326973,2.470698,0.470627,25466.25,39721.59,26,0.423603,2.470698,-3.221430
1509,2025-12-07 22:14:20.893,14,0,swap,1.646473,2.470698,2.610638,0.470392,25466.25,39067.59,26,0.428985,2.610638,-3.221430
1510,2025-12-07 22:14:21.060,14,5,cross,1.611352,1.629762,1.862879,0.470157,25466.25,38438.07,26,0.437951,2.610638,-3.221430
1511,2025-12-07 22:14:21.195,14,4,oropt,2.273266,2.285137,2.518907,0.469922,25466.25,37564.27,26,0.446942,2.610638,-3.221430
1512,2025-12-07 22:14:21.368,14,2,invert,1.639023,2.309906,2.477775,0.469687,25466.25,36948.59,26,0.453399,2.610638,-3.221430
1513,2025-12-07 22:14:21.538,14,0,swap,2.308788,2.610638,2.815411,0.469452,25466.25,36095.52,26,0.461275,2.815411,-3.221430
1514,2025-12-07 22:14:21.754,14,5,cross,1.308703,1.862879,2.060848,0.469217,25466.25,35623.14,26,0.468889,2.815411,-3.221430
1515,2025-12-07 22:14:21.894,14,0,swap,1.992824,2.815411,2.986539,0.468983,25466.25,34913.23,26,0.475471,2.986539,-3.221430
1516,2025-12-07 22:14:22.083,14,5,cross,1.151450,2.060848,2.238697,0.468748,25466.25,34511.22,26,0.482311,2.986539,-3.221430
1517,2025-12-07 22:14:22.265,14,0,swap,1.655621,2.986539,3.122236,0.468514,25466.25,33939.85,26,0.487530,3.122236,-3.221430
1518,2025-12-07 22:14:22.468,14,0,swap,1.153326,3.122236,3.206346,0.468280,25466.25,33548.41,26,0.490765,3.206346,-3.221430
1519,2025-12-07 22:14:22.654,14,0,swap,0.896996,3.206346,3.263982,0.468045,25466.25,33247.48,26,0.492982,3.263982,-3.221430
1520,2025-12-07 22:14:22.820,14,3,2opt,1.059814,2.289776,2.460538,0.467811,25466.25,32895.12,26,0.499550,3.263982,-3.221430
1521,2025-12-07 22:14:23.067,14,2,invert,0.868009,2.477775,2.610557,0.467578,25466.25,32609.59,26,0.504657,3.263982,-3.221430
1522,2025-12-07 22:14:23.237,14,0,swap,0.956200,3.263982,3.326962,0.467344,25466.25,32297.78,26,0.507079,3.326962,-3.221430
1523,2025-12-07 22:14:23.480,14,0,swap,0.926074,3.326962,3.386300,0.467110,25466.25,31998.68,26,0.509361,3.386300,-3.221430
1524,2025-12-07 22:14:23.702,14,0,swap,0.929388,3.386300,3.445376,0.466877,25466.25,31701.28,26,0.511634,3.445376,-3.221430
1525,2025-12-07 22:14:23.919,14,4,oropt,0.894080,2.518907,2.666509,0.466643,25466.25,31417.85,26,0.517311,3.445376,-3.221430
1526,2025-12-07 22:14:24.146,14,3,2opt,0.739208,2.460538,2.598489,0.466410,25466.25,31185.61,26,0.522616,3.445376,-3.221430
1527,2025-12-07 22:14:24.341,14,4,oropt,0.658824,2.666509,2.775824,0.466177,25466.25,30980.15,26,0.526821,3.445376,-3.221430
1528,2025-12-07 22:14:24.605,14,2,invert,0.821796,2.610557,2.741764,0.465943,25466.25,30725.55,26,0.531867,3.445376,-3.221430
1529,2025-12-07 22:14:24.839,14,0,swap,0.232669,3.445376,3.434189,0.465711,25466.25,30654.07,26,0.531437,3.434189,-3.221430
1530,2025-12-07 22:14:25.116,14,0,swap,0.876349,3.434189,3.487482,0.465478,25466.25,30385.43,26,0.533487,3.487482,-3.221430
1531,2025-12-07 22:14:25.377,14,3,2opt,0.746309,2.598489,2.727145,0.465245,25466.25,30158.66,26,0.538435,3.487482,-3.221430
1532,2025-12-07 22:14:25.611,14,0,swap,0.195618,3.487482,3.472169,0.465012,25466.25,30099.66,26,0.537846,3.472169,-3.221430
1533,2025-12-07 22:14:25.890,14,0,swap,0.739286,3.472169,3.511376,0.464780,25466.25,29877.14,26,0.539354,3.511376,-3.221430
1534,2025-12-07 22:14:26.090,14,3,2opt,0.706980,2.727145,2.841152,0.464547,25466.25,29665.92,26,0.543739,3.511376,-3.221430
1535,2025-12-07 22:14:26.312,14,0,swap,0.159542,3.511376,3.492216,0.464315,25466.25,29618.59,26,0.543002,3.492216,-3.221430
1536,2025-12-07 22:14:26.522,14,0,swap,0.908902,3.492216,3.548184,0.464083,25466.25,29349.38,26,0.545155,3.548184,-3.221430
